name,url,types,abilities,hp,attack,defense,special-attack,special-defense,speed,is_legendary,generation,hidden_ability
lunala,https://pokeapi.co/api/v2/pokemon/792/,"psychic, ghost",shadow-shield,137,113,89,137,107,97,True,generation-vii,
nihilego,https://pokeapi.co/api/v2/pokemon/793/,"rock, poison",beast-boost,109,53,47,127,131,103,False,generation-vii,
buzzwole,https://pokeapi.co/api/v2/pokemon/794/,"bug, fighting",beast-boost,107,139,139,53,53,79,False,generation-vii,
pheromosa,https://pokeapi.co/api/v2/pokemon/795/,"bug, fighting",beast-boost,71,137,37,137,37,151,False,generation-vii,
xurkitree,https://pokeapi.co/api/v2/pokemon/796/,electric,beast-boost,83,89,71,173,71,83,False,generation-vii,
celesteela,https://pokeapi.co/api/v2/pokemon/797/,"steel, flying",beast-boost,97,101,103,107,101,61,False,generation-vii,
kartana,https://pokeapi.co/api/v2/pokemon/798/,"grass, steel",beast-boost,59,181,131,59,31,109,False,generation-vii,
guzzlord,https://pokeapi.co/api/v2/pokemon/799/,"dark, dragon",beast-boost,223,101,53,97,53,43,False,generation-vii,
necrozma,https://pokeapi.co/api/v2/pokemon/800/,psychic,prism-armor,97,107,101,127,89,79,True,generation-vii,
magearna,https://pokeapi.co/api/v2/pokemon/801/,"steel, fairy",soul-heart,80,95,115,130,115,65,False,generation-vii,
marshadow,https://pokeapi.co/api/v2/pokemon/802/,"fighting, ghost",technician,90,125,80,90,90,125,False,generation-vii,
poipole,https://pokeapi.co/api/v2/pokemon/803/,poison,beast-boost,67,73,67,73,67,73,False,generation-vii,
naganadel,https://pokeapi.co/api/v2/pokemon/804/,"poison, dragon",beast-boost,73,73,73,127,73,121,False,generation-vii,
stakataka,https://pokeapi.co/api/v2/pokemon/805/,"rock, steel",beast-boost,61,131,211,53,101,13,False,generation-vii,
blacephalon,https://pokeapi.co/api/v2/pokemon/806/,"fire, ghost",beast-boost,53,127,53,151,79,107,False,generation-vii,
zeraora,https://pokeapi.co/api/v2/pokemon/807/,electric,volt-absorb,88,112,75,102,80,143,False,generation-vii,
meltan,https://pokeapi.co/api/v2/pokemon/808/,steel,magnet-pull,46,65,65,55,35,34,False,generation-vii,
melmetal,https://pokeapi.co/api/v2/pokemon/809/,steel,iron-fist,135,143,143,80,65,34,False,generation-vii,
grookey,https://pokeapi.co/api/v2/pokemon/810/,grass,"overgrow, grassy-surge",50,65,50,40,40,65,False,generation-viii,grassy-surge
thwackey,https://pokeapi.co/api/v2/pokemon/811/,grass,"overgrow, grassy-surge",70,85,70,55,60,80,False,generation-viii,grassy-surge
rillaboom,https://pokeapi.co/api/v2/pokemon/812/,grass,"overgrow, grassy-surge",100,125,90,60,70,85,False,generation-viii,grassy-surge
scorbunny,https://pokeapi.co/api/v2/pokemon/813/,fire,"blaze, libero",50,71,40,40,40,69,False,generation-viii,libero
raboot,https://pokeapi.co/api/v2/pokemon/814/,fire,"blaze, libero",65,86,60,55,60,94,False,generation-viii,libero
cinderace,https://pokeapi.co/api/v2/pokemon/815/,fire,"blaze, libero",80,116,75,65,75,119,False,generation-viii,libero
sobble,https://pokeapi.co/api/v2/pokemon/816/,water,"torrent, sniper",50,40,40,70,40,70,False,generation-viii,sniper
drizzile,https://pokeapi.co/api/v2/pokemon/817/,water,"torrent, sniper",65,60,55,95,55,90,False,generation-viii,sniper
inteleon,https://pokeapi.co/api/v2/pokemon/818/,water,"torrent, sniper",70,85,65,125,65,120,False,generation-viii,sniper
skwovet,https://pokeapi.co/api/v2/pokemon/819/,normal,"cheek-pouch, gluttony",70,55,55,35,35,25,False,generation-viii,gluttony
greedent,https://pokeapi.co/api/v2/pokemon/820/,normal,"cheek-pouch, gluttony",120,95,95,55,75,20,False,generation-viii,gluttony
rookidee,https://pokeapi.co/api/v2/pokemon/821/,flying,"keen-eye, unnerve, big-pecks",38,47,35,33,35,57,False,generation-viii,big-pecks
corvisquire,https://pokeapi.co/api/v2/pokemon/822/,flying,"keen-eye, unnerve, big-pecks",68,67,55,43,55,77,False,generation-viii,big-pecks
corviknight,https://pokeapi.co/api/v2/pokemon/823/,"flying, steel","pressure, unnerve, mirror-armor",98,87,105,53,85,67,False,generation-viii,mirror-armor
blipbug,https://pokeapi.co/api/v2/pokemon/824/,bug,"swarm, compound-eyes, telepathy",25,20,20,25,45,45,False,generation-viii,telepathy
dottler,https://pokeapi.co/api/v2/pokemon/825/,"bug, psychic","swarm, compound-eyes, telepathy",50,35,80,50,90,30,False,generation-viii,telepathy
orbeetle,https://pokeapi.co/api/v2/pokemon/826/,"bug, psychic","swarm, frisk, telepathy",60,45,110,80,120,90,False,generation-viii,telepathy
nickit,https://pokeapi.co/api/v2/pokemon/827/,dark,"run-away, unburden, stakeout",40,28,28,47,52,50,False,generation-viii,stakeout
thievul,https://pokeapi.co/api/v2/pokemon/828/,dark,"run-away, unburden, stakeout",70,58,58,87,92,90,False,generation-viii,stakeout
gossifleur,https://pokeapi.co/api/v2/pokemon/829/,grass,"cotton-down, regenerator, effect-spore",40,40,60,40,60,10,False,generation-viii,effect-spore
eldegoss,https://pokeapi.co/api/v2/pokemon/830/,grass,"cotton-down, regenerator, effect-spore",60,50,90,80,120,60,False,generation-viii,effect-spore
wooloo,https://pokeapi.co/api/v2/pokemon/831/,normal,"fluffy, run-away, bulletproof",42,40,55,40,45,48,False,generation-viii,bulletproof
dubwool,https://pokeapi.co/api/v2/pokemon/832/,normal,"fluffy, steadfast, bulletproof",72,80,100,60,90,88,False,generation-viii,bulletproof
chewtle,https://pokeapi.co/api/v2/pokemon/833/,water,"strong-jaw, shell-armor, swift-swim",50,64,50,38,38,44,False,generation-viii,swift-swim
drednaw,https://pokeapi.co/api/v2/pokemon/834/,"water, rock","strong-jaw, shell-armor, swift-swim",90,115,90,48,68,74,False,generation-viii,swift-swim
yamper,https://pokeapi.co/api/v2/pokemon/835/,electric,"ball-fetch, rattled",59,45,50,40,50,26,False,generation-viii,rattled
boltund,https://pokeapi.co/api/v2/pokemon/836/,electric,"strong-jaw, competitive",69,90,60,90,60,121,False,generation-viii,competitive
rolycoly,https://pokeapi.co/api/v2/pokemon/837/,rock,"steam-engine, heatproof, flash-fire",30,40,50,40,50,30,False,generation-viii,flash-fire
carkol,https://pokeapi.co/api/v2/pokemon/838/,"rock, fire","steam-engine, flame-body, flash-fire",80,60,90,60,70,50,False,generation-viii,flash-fire
coalossal,https://pokeapi.co/api/v2/pokemon/839/,"rock, fire","steam-engine, flame-body, flash-fire",110,80,120,80,90,30,False,generation-viii,flash-fire
applin,https://pokeapi.co/api/v2/pokemon/840/,"grass, dragon","ripen, gluttony, bulletproof",40,40,80,40,40,20,False,generation-viii,bulletproof
flapple,https://pokeapi.co/api/v2/pokemon/841/,"grass, dragon","ripen, gluttony, hustle",70,110,80,95,60,70,False,generation-viii,hustle
appletun,https://pokeapi.co/api/v2/pokemon/842/,"grass, dragon","ripen, gluttony, thick-fat",110,85,80,100,80,30,False,generation-viii,thick-fat
silicobra,https://pokeapi.co/api/v2/pokemon/843/,ground,"sand-spit, shed-skin, sand-veil",52,57,75,35,50,46,False,generation-viii,sand-veil
sandaconda,https://pokeapi.co/api/v2/pokemon/844/,ground,"sand-spit, shed-skin, sand-veil",72,107,125,65,70,71,False,generation-viii,sand-veil
cramorant,https://pokeapi.co/api/v2/pokemon/845/,"flying, water",gulp-missile,70,85,55,85,95,85,False,generation-viii,
arrokuda,https://pokeapi.co/api/v2/pokemon/846/,water,"swift-swim, propeller-tail",41,63,40,40,30,66,False,generation-viii,propeller-tail
barraskewda,https://pokeapi.co/api/v2/pokemon/847/,water,"swift-swim, propeller-tail",61,123,60,60,50,136,False,generation-viii,propeller-tail
toxel,https://pokeapi.co/api/v2/pokemon/848/,"electric, poison","rattled, static, klutz",40,38,35,54,35,40,False,generation-viii,klutz
toxtricity-amped,https://pokeapi.co/api/v2/pokemon/849/,"electric, poison","punk-rock, plus, technician",75,98,70,114,70,75,False,generation-viii,technician
sizzlipede,https://pokeapi.co/api/v2/pokemon/850/,"fire, bug","flash-fire, white-smoke, flame-body",50,65,45,50,50,45,False,generation-viii,flame-body
centiskorch,https://pokeapi.co/api/v2/pokemon/851/,"fire, bug","flash-fire, white-smoke, flame-body",100,115,65,90,90,65,False,generation-viii,flame-body
clobbopus,https://pokeapi.co/api/v2/pokemon/852/,fighting,"limber, technician",50,68,60,50,50,32,False,generation-viii,technician
grapploct,https://pokeapi.co/api/v2/pokemon/853/,fighting,"limber, technician",80,118,90,70,80,42,False,generation-viii,technician
sinistea,https://pokeapi.co/api/v2/pokemon/854/,ghost,"weak-armor, cursed-body",40,45,45,74,54,50,False,generation-viii,cursed-body
polteageist,https://pokeapi.co/api/v2/pokemon/855/,ghost,"weak-armor, cursed-body",60,65,65,134,114,70,False,generation-viii,cursed-body
hatenna,https://pokeapi.co/api/v2/pokemon/856/,psychic,"healer, anticipation, magic-bounce",42,30,45,56,53,39,False,generation-viii,magic-bounce
hattrem,https://pokeapi.co/api/v2/pokemon/857/,psychic,"healer, anticipation, magic-bounce",57,40,65,86,73,49,False,generation-viii,magic-bounce
hatterene,https://pokeapi.co/api/v2/pokemon/858/,"psychic, fairy","healer, anticipation, magic-bounce",57,90,95,136,103,29,False,generation-viii,magic-bounce
impidimp,https://pokeapi.co/api/v2/pokemon/859/,"dark, fairy","prankster, frisk, pickpocket",45,45,30,55,40,50,False,generation-viii,pickpocket
morgrem,https://pokeapi.co/api/v2/pokemon/860/,"dark, fairy","prankster, frisk, pickpocket",65,60,45,75,55,70,False,generation-viii,pickpocket
grimmsnarl,https://pokeapi.co/api/v2/pokemon/861/,"dark, fairy","prankster, frisk, pickpocket",95,120,65,95,75,60,False,generation-viii,pickpocket
obstagoon,https://pokeapi.co/api/v2/pokemon/862/,"dark, normal","reckless, guts, defiant",93,90,101,60,81,95,False,generation-viii,defiant
perrserker,https://pokeapi.co/api/v2/pokemon/863/,steel,"battle-armor, tough-claws, steely-spirit",70,110,100,50,60,50,False,generation-viii,steely-spirit
cursola,https://pokeapi.co/api/v2/pokemon/864/,ghost,"weak-armor, perish-body",60,95,50,145,130,30,False,generation-viii,perish-body
sirfetchd,https://pokeapi.co/api/v2/pokemon/865/,fighting,"steadfast, scrappy",62,135,95,68,82,65,False,generation-viii,scrappy
mr-rime,https://pokeapi.co/api/v2/pokemon/866/,"ice, psychic","tangled-feet, screen-cleaner, ice-body",80,85,75,110,100,70,False,generation-viii,ice-body
runerigus,https://pokeapi.co/api/v2/pokemon/867/,"ground, ghost",wandering-spirit,58,95,145,50,105,30,False,generation-viii,
milcery,https://pokeapi.co/api/v2/pokemon/868/,fairy,"sweet-veil, aroma-veil",45,40,40,50,61,34,False,generation-viii,aroma-veil
alcremie,https://pokeapi.co/api/v2/pokemon/869/,fairy,"sweet-veil, aroma-veil",65,60,75,110,121,64,False,generation-viii,aroma-veil
falinks,https://pokeapi.co/api/v2/pokemon/870/,fighting,"battle-armor, defiant",65,100,100,70,60,75,False,generation-viii,defiant
pincurchin,https://pokeapi.co/api/v2/pokemon/871/,electric,"lightning-rod, electric-surge",48,101,95,91,85,15,False,generation-viii,electric-surge
snom,https://pokeapi.co/api/v2/pokemon/872/,"ice, bug","shield-dust, ice-scales",30,25,35,45,30,20,False,generation-viii,ice-scales
frosmoth,https://pokeapi.co/api/v2/pokemon/873/,"ice, bug","shield-dust, ice-scales",70,65,60,125,90,65,False,generation-viii,ice-scales
stonjourner,https://pokeapi.co/api/v2/pokemon/874/,rock,power-spot,100,125,135,20,20,70,False,generation-viii,
eiscue-ice,https://pokeapi.co/api/v2/pokemon/875/,ice,ice-face,75,80,110,65,90,50,False,generation-viii,
indeedee-male,https://pokeapi.co/api/v2/pokemon/876/,"psychic, normal","inner-focus, synchronize, psychic-surge",60,65,55,105,95,95,False,generation-viii,psychic-surge
morpeko-full-belly,https://pokeapi.co/api/v2/pokemon/877/,"electric, dark",hunger-switch,58,95,58,70,58,97,False,generation-viii,
cufant,https://pokeapi.co/api/v2/pokemon/878/,steel,"sheer-force, heavy-metal",72,80,49,40,49,40,False,generation-viii,heavy-metal
copperajah,https://pokeapi.co/api/v2/pokemon/879/,steel,"sheer-force, heavy-metal",122,130,69,80,69,30,False,generation-viii,heavy-metal
dracozolt,https://pokeapi.co/api/v2/pokemon/880/,"electric, dragon","volt-absorb, hustle, sand-rush",90,100,90,80,70,75,False,generation-viii,sand-rush
arctozolt,https://pokeapi.co/api/v2/pokemon/881/,"electric, ice","volt-absorb, static, slush-rush",90,100,90,90,80,55,False,generation-viii,slush-rush
dracovish,https://pokeapi.co/api/v2/pokemon/882/,"water, dragon","water-absorb, strong-jaw, sand-rush",90,90,100,70,80,75,False,generation-viii,sand-rush
arctovish,https://pokeapi.co/api/v2/pokemon/883/,"water, ice","water-absorb, ice-body, slush-rush",90,90,100,80,90,55,False,generation-viii,slush-rush
duraludon,https://pokeapi.co/api/v2/pokemon/884/,"steel, dragon","light-metal, heavy-metal, stalwart",70,95,115,120,50,85,False,generation-viii,stalwart
dreepy,https://pokeapi.co/api/v2/pokemon/885/,"dragon, ghost","clear-body, infiltrator, cursed-body",28,60,30,40,30,82,False,generation-viii,cursed-body
drakloak,https://pokeapi.co/api/v2/pokemon/886/,"dragon, ghost","clear-body, infiltrator, cursed-body",68,80,50,60,50,102,False,generation-viii,cursed-body
dragapult,https://pokeapi.co/api/v2/pokemon/887/,"dragon, ghost","clear-body, infiltrator, cursed-body",88,120,75,100,75,142,False,generation-viii,cursed-body
zacian,https://pokeapi.co/api/v2/pokemon/888/,fairy,intrepid-sword,92,130,115,80,115,138,True,generation-viii,
zamazenta,https://pokeapi.co/api/v2/pokemon/889/,fighting,dauntless-shield,92,130,115,80,115,138,True,generation-viii,
eternatus,https://pokeapi.co/api/v2/pokemon/890/,"poison, dragon",pressure,140,85,95,145,95,130,True,generation-viii,
kubfu,https://pokeapi.co/api/v2/pokemon/891/,fighting,inner-focus,60,90,60,53,50,72,True,generation-viii,
urshifu-single-strike,https://pokeapi.co/api/v2/pokemon/892/,"fighting, dark",unseen-fist,100,130,100,63,60,97,True,generation-viii,
zarude,https://pokeapi.co/api/v2/pokemon/893/,"dark, grass",leaf-guard,105,120,105,70,95,105,False,generation-viii,
regieleki,https://pokeapi.co/api/v2/pokemon/894/,electric,transistor,80,100,50,100,50,200,True,generation-viii,
regidrago,https://pokeapi.co/api/v2/pokemon/895/,dragon,dragons-maw,200,100,50,100,50,80,True,generation-viii,
glastrier,https://pokeapi.co/api/v2/pokemon/896/,ice,chilling-neigh,100,145,130,65,110,30,True,generation-viii,
spectrier,https://pokeapi.co/api/v2/pokemon/897/,ghost,grim-neigh,100,65,60,145,80,130,True,generation-viii,
calyrex,https://pokeapi.co/api/v2/pokemon/898/,"psychic, grass",unnerve,100,80,80,80,80,80,True,generation-viii,
wyrdeer,https://pokeapi.co/api/v2/pokemon/899/,"normal, psychic","intimidate, frisk, sap-sipper",103,105,72,105,75,65,False,generation-viii,sap-sipper
kleavor,https://pokeapi.co/api/v2/pokemon/900/,"bug, rock","swarm, sheer-force, steadfast",70,135,95,45,70,85,False,generation-viii,steadfast
ursaluna,https://pokeapi.co/api/v2/pokemon/901/,"ground, normal","guts, bulletproof, unnerve",130,140,105,45,80,50,False,generation-viii,unnerve
basculegion-male,https://pokeapi.co/api/v2/pokemon/902/,"water, ghost","rattled, adaptability, mold-breaker",120,112,65,80,75,78,False,generation-viii,mold-breaker
sneasler,https://pokeapi.co/api/v2/pokemon/903/,"fighting, poison","pressure, poison-touch",80,130,60,40,80,120,False,generation-viii,poison-touch
overqwil,https://pokeapi.co/api/v2/pokemon/904/,"dark, poison","poison-point, swift-swim, intimidate",85,115,95,65,65,85,False,generation-viii,intimidate
enamorus-incarnate,https://pokeapi.co/api/v2/pokemon/905/,"fairy, flying","cute-charm, contrary",74,115,70,135,80,106,True,generation-viii,contrary
sprigatito,https://pokeapi.co/api/v2/pokemon/906/,grass,"overgrow, protean",40,61,54,45,45,65,False,generation-ix,protean
floragato,https://pokeapi.co/api/v2/pokemon/907/,grass,"overgrow, protean",61,80,63,60,63,83,False,generation-ix,protean
meowscarada,https://pokeapi.co/api/v2/pokemon/908/,"grass, dark","overgrow, protean",76,110,70,81,70,123,False,generation-ix,protean
fuecoco,https://pokeapi.co/api/v2/pokemon/909/,fire,"blaze, unaware",67,45,59,63,40,36,False,generation-ix,unaware
crocalor,https://pokeapi.co/api/v2/pokemon/910/,fire,"blaze, unaware",81,55,78,90,58,49,False,generation-ix,unaware
skeledirge,https://pokeapi.co/api/v2/pokemon/911/,"fire, ghost","blaze, unaware",104,75,100,110,75,66,False,generation-ix,unaware
quaxly,https://pokeapi.co/api/v2/pokemon/912/,water,"torrent, moxie",55,65,45,50,45,50,False,generation-ix,moxie
quaxwell,https://pokeapi.co/api/v2/pokemon/913/,water,"torrent, moxie",70,85,65,65,60,65,False,generation-ix,moxie
quaquaval,https://pokeapi.co/api/v2/pokemon/914/,"water, fighting","torrent, moxie",85,120,80,85,75,85,False,generation-ix,moxie
lechonk,https://pokeapi.co/api/v2/pokemon/915/,normal,"aroma-veil, gluttony, thick-fat",54,45,40,35,45,35,False,generation-ix,thick-fat
oinkologne,https://pokeapi.co/api/v2/pokemon/916/,normal,"lingering-aroma, gluttony, thick-fat",110,100,75,59,80,65,False,generation-ix,thick-fat
tarountula,https://pokeapi.co/api/v2/pokemon/917/,bug,"insomnia, stakeout",35,41,45,29,40,20,False,generation-ix,stakeout
spidops,https://pokeapi.co/api/v2/pokemon/918/,bug,"insomnia, stakeout",60,79,92,52,86,35,False,generation-ix,stakeout
nymble,https://pokeapi.co/api/v2/pokemon/919/,bug,"swarm, tinted-lens",33,46,40,21,25,45,False,generation-ix,tinted-lens
lokix,https://pokeapi.co/api/v2/pokemon/920/,"bug, dark","swarm, tinted-lens",71,102,78,52,55,92,False,generation-ix,tinted-lens
pawmi,https://pokeapi.co/api/v2/pokemon/921/,electric,"static, natural-cure, iron-fist",45,50,20,40,25,60,False,generation-ix,iron-fist
pawmo,https://pokeapi.co/api/v2/pokemon/922/,"electric, fighting","volt-absorb, natural-cure, iron-fist",60,75,40,50,40,85,False,generation-ix,iron-fist
pawmot,https://pokeapi.co/api/v2/pokemon/923/,"electric, fighting","volt-absorb, natural-cure, iron-fist",70,115,70,70,60,105,False,generation-ix,iron-fist
tandemaus,https://pokeapi.co/api/v2/pokemon/924/,normal,"run-away, pickup, own-tempo",50,50,45,40,45,75,False,generation-ix,own-tempo
maushold,https://pokeapi.co/api/v2/pokemon/925/,normal,"friend-guard, cheek-pouch, technician",74,75,70,65,75,111,False,generation-ix,technician
fidough,https://pokeapi.co/api/v2/pokemon/926/,fairy,"own-tempo, klutz",37,55,70,30,55,65,False,generation-ix,klutz
dachsbun,https://pokeapi.co/api/v2/pokemon/927/,fairy,"well-baked-body, aroma-veil",57,80,115,50,80,95,False,generation-ix,aroma-veil
smoliv,https://pokeapi.co/api/v2/pokemon/928/,"grass, normal","early-bird, harvest",41,35,45,58,51,30,False,generation-ix,harvest
dolliv,https://pokeapi.co/api/v2/pokemon/929/,"grass, normal","early-bird, harvest",52,53,60,78,78,33,False,generation-ix,harvest
arboliva,https://pokeapi.co/api/v2/pokemon/930/,"grass, normal","seed-sower, harvest",78,69,90,125,109,39,False,generation-ix,harvest
squawkabilly,https://pokeapi.co/api/v2/pokemon/931/,"normal, flying","intimidate, hustle, guts",82,96,51,45,51,92,False,generation-ix,guts
nacli,https://pokeapi.co/api/v2/pokemon/932/,rock,"purifying-salt, sturdy, clear-body",55,55,75,35,35,25,False,generation-ix,clear-body
naclstack,https://pokeapi.co/api/v2/pokemon/933/,rock,"purifying-salt, sturdy, clear-body",60,60,100,35,65,35,False,generation-ix,clear-body
garganacl,https://pokeapi.co/api/v2/pokemon/934/,rock,"purifying-salt, sturdy, clear-body",100,100,130,45,90,35,False,generation-ix,clear-body
charcadet,https://pokeapi.co/api/v2/pokemon/935/,fire,"flash-fire, flame-body",40,50,40,50,40,35,False,generation-ix,flame-body
armarouge,https://pokeapi.co/api/v2/pokemon/936/,"fire, psychic","flash-fire, weak-armor",85,60,100,125,80,75,False,generation-ix,weak-armor
ceruledge,https://pokeapi.co/api/v2/pokemon/937/,"fire, ghost","flash-fire, weak-armor",75,125,80,60,100,85,False,generation-ix,weak-armor
tadbulb,https://pokeapi.co/api/v2/pokemon/938/,electric,"own-tempo, static, damp",61,31,41,59,35,45,False,generation-ix,damp
bellibolt,https://pokeapi.co/api/v2/pokemon/939/,electric,"electromorphosis, static, damp",109,64,91,103,83,45,False,generation-ix,damp
wattrel,https://pokeapi.co/api/v2/pokemon/940/,"electric, flying","wind-power, volt-absorb, competitive",40,40,35,55,40,70,False,generation-ix,competitive
kilowattrel,https://pokeapi.co/api/v2/pokemon/941/,"electric, flying","wind-power, volt-absorb, competitive",70,70,60,105,60,125,False,generation-ix,competitive
maschiff,https://pokeapi.co/api/v2/pokemon/942/,dark,"intimidate, run-away, stakeout",60,78,60,40,51,51,False,generation-ix,stakeout
mabosstiff,https://pokeapi.co/api/v2/pokemon/943/,dark,"intimidate, guard-dog, stakeout",80,120,90,60,70,85,False,generation-ix,stakeout
shroodle,https://pokeapi.co/api/v2/pokemon/944/,"poison, normal","unburden, pickpocket, prankster",40,65,35,40,35,75,False,generation-ix,prankster
grafaiai,https://pokeapi.co/api/v2/pokemon/945/,"poison, normal","unburden, poison-touch, prankster",63,95,65,80,72,110,False,generation-ix,prankster
bramblin,https://pokeapi.co/api/v2/pokemon/946/,"grass, ghost","wind-rider, infiltrator",40,65,30,45,35,60,False,generation-ix,infiltrator
brambleghast,https://pokeapi.co/api/v2/pokemon/947/,"grass, ghost","wind-rider, infiltrator",55,115,70,80,70,90,False,generation-ix,infiltrator
toedscool,https://pokeapi.co/api/v2/pokemon/948/,"ground, grass","mycelium-might, mycelium-might",40,40,35,50,100,70,False,generation-ix,mycelium-might
toedscruel,https://pokeapi.co/api/v2/pokemon/949/,"ground, grass","mycelium-might, mycelium-might",80,70,65,80,120,100,False,generation-ix,mycelium-might
klawf,https://pokeapi.co/api/v2/pokemon/950/,rock,"anger-shell, shell-armor, regenerator",70,100,115,35,55,75,False,generation-ix,regenerator
capsakid,https://pokeapi.co/api/v2/pokemon/951/,grass,"chlorophyll, insomnia, klutz",50,62,40,62,40,50,False,generation-ix,klutz
scovillain,https://pokeapi.co/api/v2/pokemon/952/,"grass, fire","chlorophyll, insomnia, moody",65,108,65,108,65,75,False,generation-ix,moody
rellor,https://pokeapi.co/api/v2/pokemon/953/,bug,"compound-eyes, shed-skin",41,50,60,31,58,30,False,generation-ix,shed-skin
rabsca,https://pokeapi.co/api/v2/pokemon/954/,"bug, psychic","synchronize, telepathy",75,50,85,115,100,45,False,generation-ix,telepathy
flittle,https://pokeapi.co/api/v2/pokemon/955/,psychic,"anticipation, frisk, speed-boost",30,35,30,55,30,75,False,generation-ix,speed-boost
espathra,https://pokeapi.co/api/v2/pokemon/956/,psychic,"opportunist, frisk, speed-boost",95,60,60,101,60,105,False,generation-ix,speed-boost
tinkatink,https://pokeapi.co/api/v2/pokemon/957/,"fairy, steel","mold-breaker, own-tempo, pickpocket",50,45,45,35,64,58,False,generation-ix,pickpocket
tinkatuff,https://pokeapi.co/api/v2/pokemon/958/,"fairy, steel","mold-breaker, own-tempo, pickpocket",65,55,55,45,82,78,False,generation-ix,pickpocket
tinkaton,https://pokeapi.co/api/v2/pokemon/959/,"fairy, steel","mold-breaker, own-tempo, pickpocket",85,75,77,70,105,94,False,generation-ix,pickpocket
wiglett,https://pokeapi.co/api/v2/pokemon/960/,water,"gooey, rattled, sand-veil",10,55,25,35,25,95,False,generation-ix,sand-veil
wugtrio,https://pokeapi.co/api/v2/pokemon/961/,water,"gooey, rattled, sand-veil",35,100,50,50,70,120,False,generation-ix,sand-veil
bombirdier,https://pokeapi.co/api/v2/pokemon/962/,"flying, dark","big-pecks, keen-eye, rocky-payload",70,103,85,60,85,82,False,generation-ix,rocky-payload
finizen,https://pokeapi.co/api/v2/pokemon/963/,water,"water-veil, water-veil",70,45,40,45,40,75,False,generation-ix,water-veil
palafin,https://pokeapi.co/api/v2/pokemon/964/,water,"zero-to-hero, zero-to-hero",100,70,72,53,62,100,False,generation-ix,zero-to-hero
varoom,https://pokeapi.co/api/v2/pokemon/965/,"steel, poison","overcoat, slow-start",45,70,63,30,45,47,False,generation-ix,slow-start
revavroom,https://pokeapi.co/api/v2/pokemon/966/,"steel, poison","overcoat, filter",80,119,90,54,67,90,False,generation-ix,filter
cyclizar,https://pokeapi.co/api/v2/pokemon/967/,"dragon, normal","shed-skin, regenerator",70,95,65,85,65,121,False,generation-ix,regenerator
orthworm,https://pokeapi.co/api/v2/pokemon/968/,steel,"earth-eater, sand-veil",70,85,145,60,55,65,False,generation-ix,sand-veil
glimmet,https://pokeapi.co/api/v2/pokemon/969/,"rock, poison","toxic-debris, corrosion",48,35,42,105,60,60,False,generation-ix,corrosion
glimmora,https://pokeapi.co/api/v2/pokemon/970/,"rock, poison","toxic-debris, corrosion",83,55,90,130,81,86,False,generation-ix,corrosion
greavard,https://pokeapi.co/api/v2/pokemon/971/,ghost,"pickup, fluffy",50,61,60,30,55,34,False,generation-ix,fluffy
houndstone,https://pokeapi.co/api/v2/pokemon/972/,ghost,"sand-rush, fluffy",72,101,100,50,97,68,False,generation-ix,fluffy
flamigo,https://pokeapi.co/api/v2/pokemon/973/,"flying, fighting","scrappy, tangled-feet, costar",82,115,74,75,64,90,False,generation-ix,costar
cetoddle,https://pokeapi.co/api/v2/pokemon/974/,ice,"thick-fat, snow-cloak, sheer-force",108,68,45,30,40,43,False,generation-ix,sheer-force
cetitan,https://pokeapi.co/api/v2/pokemon/975/,ice,"thick-fat, slush-rush, sheer-force",170,113,65,45,55,73,False,generation-ix,sheer-force
veluza,https://pokeapi.co/api/v2/pokemon/976/,"water, psychic","mold-breaker, sharpness",90,102,73,78,65,70,False,generation-ix,sharpness
dondozo,https://pokeapi.co/api/v2/pokemon/977/,water,"unaware, oblivious, water-veil",150,100,115,65,65,35,False,generation-ix,water-veil
tatsugiri,https://pokeapi.co/api/v2/pokemon/978/,"dragon, water","commander, storm-drain",68,50,60,120,95,82,False,generation-ix,storm-drain
annihilape,https://pokeapi.co/api/v2/pokemon/979/,"fighting, ghost","vital-spirit, inner-focus, defiant",110,115,80,50,90,90,False,generation-ix,defiant
clodsire,https://pokeapi.co/api/v2/pokemon/980/,"poison, ground","poison-point, water-absorb, unaware",130,75,60,45,100,20,False,generation-ix,unaware
farigiraf,https://pokeapi.co/api/v2/pokemon/981/,"normal, psychic","cud-chew, armor-tail, sap-sipper",120,90,70,110,70,60,False,generation-ix,sap-sipper
dudunsparce,https://pokeapi.co/api/v2/pokemon/982/,normal,"serene-grace, run-away, rattled",125,100,80,85,75,55,False,generation-ix,rattled
kingambit,https://pokeapi.co/api/v2/pokemon/983/,"dark, steel","defiant, supreme-overlord, pressure",100,135,120,60,85,50,False,generation-ix,pressure
great-tusk,https://pokeapi.co/api/v2/pokemon/984/,"ground, fighting","protosynthesis, protosynthesis",115,131,131,53,53,87,False,generation-ix,protosynthesis
scream-tail,https://pokeapi.co/api/v2/pokemon/985/,"fairy, psychic","protosynthesis, protosynthesis",115,65,99,65,115,111,False,generation-ix,protosynthesis
brute-bonnet,https://pokeapi.co/api/v2/pokemon/986/,"grass, dark","protosynthesis, protosynthesis",111,127,99,79,99,55,False,generation-ix,protosynthesis
flutter-mane,https://pokeapi.co/api/v2/pokemon/987/,"ghost, fairy","protosynthesis, protosynthesis",55,55,55,135,135,135,False,generation-ix,protosynthesis
